id,tweet,label
2.64E+17,Babe just left to Tucson. :( Won't see him till Saturday. #Badtime,-1
2.64E+17,After Saturday bama's tide want be Rollin any more. GEAUX TIGERS!,1
2.64E+17,"Happy All Saints Day.  One of our freshman led us in beautiful Litany of the Saints today.  Tomorrow, we... http://t.co/9Z1ZZJMC",1
2.64E+17,Huge day of NBA tomorrow. Whoop. League pass is awesome.,1
2.58E+17,See ya on 30 Rock on Thursday @ryanlochte! They just announced it during the GB-HOU game! :-),0
2.62E+17,"Set your DVR's & VCR's, @jessicaleccia is scheduled to make her guest appearance on 30 Rock next Thursday!",1
2.63E+17,What an Amazing Halloween Weekend! A lot of Great costumes! Can't wait for the big night This Wednesday! Underworld at Cinema!,1
2.63E+17,"Can't wait for tomorrow night's Welcome to the Underworld party - I love Halloween!  The question is, what... http://t.co/9R5rxD5L",1
2.57E+17,Today is 12 October 2012. Five years ago on 12 October 2007 the first Wizards Of Waverly Place episode ever premiered on Disney Channel.OMG.,0
2.64E+17,Even Elvis is going all out for Saturday! Can't wait! #derbyday @Chantellebrown3 @JessWemyss @Angela_Jade @JGod86 http://t.co/T8CNM1Gp,1
2.55E+17,My guess is that the Huntsman endorsement is a negative in the 4th District race. http://t.co/mIjelZ7y #utpol,-1
2.64E+17,May jus have to fuck with those Hawks tomorrow! Niggas luv a deal,-1
2.64E+17,"Hawks vs rockets today,hawks vs thunder Sunday.so glad the NBA is back",1
2.63E+17,That @SportsCenter ride along with Les Miles was the most awkward piece of television ever. 2nd place is this HELLO piece.,-1
2.64E+17,@jcastilloj One Direction is going to be here on November 9.. Los Angeles won Bring 1D to US and Ellen giving tickets but you have to apply,0
2.64E+17,"Paid In Full, Juice, the Friday movies and ATL are classics.",0
2.64E+17,Going to the mall tomorrow to get some Xbox live for Tuesday and maybe some edo's. I wish I could have that stuff all day #mmm,1
2.64E+17,@philmcnulty @wsagfanzine  Soton v Everton originally Sat 3pm 19th Jan. rescheduled for the Monday 8pm. Nice one Sky. #thinkingofthefans,1
2.64E+17,@MikeAndMike Big Ben had the best rookie year out of all those quarterbacks and when he one his 2nd Super Bowl had a terrible line,-1
2.64E+17,Maidstone in Kent this Morning ! with an Alfa - Wisbech for a Honda Tomorrow brings Swansea then return from... http://t.co/393qgGge,0
2.63E+17,"@JamesSantelli @alisonbrie I think Thurs is good news, though. Back with 30 Rock, Parks and Rec where it fits in, and not Fri death knell.",1
2.64E+17,Wondering how much i love my Lakers. $380 for two lower level tickets when they play the Mavs on Nov 24th!!  Thinking really hard about it..,1
2.64E+17,"#HalloweenSong now playing X Files, Phantom of the Opera, Halloween, Friday the 13th, Psycho, Devil's Rejects - what are you listening to?",0
2.64E+17,@Harry_Styles is so damn cute!!! 1 day to go DIRECTIONERS!!!!!!!! It's coming out at 8 tomorrow!!!!!! Liam 2mm morning http://t.co/RVag067a,1
2.64E+17,Friday has arrived. I have to admit that Rebecca Black's song doesn't sound so lame when it's actually Friday.,1
2.62E+17,Getting the kidz ready for Aaliyah's 2nd Birthday Party,0
2.59E+17,The Devil Inside may be the worst movie I've ever seen.,-1
2.64E+17,@RackEmWillee they are saying if they don't put the Winter Classic on lock tomorrow with Michigan- we won't even have a season :(,-1
2.64E+17,@LittleBrahh Siiiiiii miiiija just gotta ask mi padres tomorrow morning:D,0
2.63E+17,"Everything is the same with the Heat. LeBron can't play in the 4th, Heat fans are still cocky as fuck, and Chris Bosh STILL a raptor!!!!",-1
2.64E+17,@CBSNews Oh PLEASE! He's been every political affiliation under the sun.    #RomneyRyan2012 and hey CBS one word: BENGHAZI now THAT'S news.,-1
2.64E+17,Its going down this Sat. Bama vs LSU|Oregon vs USC|KSU vs OSU| and I have to watch Texas vs Texas Tech,0
2.64E+17,"Zayn, will you really take me there? Wherever that may be. http://t.co/S89EXVYN",0
2.52E+17,Watching Red Tails ... for the 1st time,0
2.64E+17,I wish @MaggieKipi was going to Cowboys tomorrow. I miss her.,1
2.64E+17,Thank fuck it's Friday. To all the lads off to Newcastle have a good one. Wish I was coming with ya. #HavePlenty,1
2.64E+17,"Report: Steelers can't find hotel, to travel Sun.: The Pittsburgh Steelers will fly to New York only hours before playing the Giants ...",-1
2.64E+17,Oooooooohhhhhhhh me likey Houston +6 tomorrow. Hope the numbers line up,1
2.64E+17,Let's all talk shit about the Thunder at school tomorrow now. Since they talk too much about the Lakers.,-1
2.64E+17,Gonna go to zumba with my mom Mondays Wednesdays nd Fridays then zumba at school on Thursday nd on Tuesday kettle bell work outs!,0
2.64E+17,"@JhaSanjay ROTFL my stomach hurts man. Damn! what a dim wit you are! Google kids4cash, may be you will understand. What am i thinking! LOL",0
2.64E+17,Geaux Tigers!!! Come and tailgate with us at our Neighborhood Tailgate Party Saturday and enjoy yourselves to some Bloody Marys and Mimosas.,1
2.27E+17,@raykipo take Silver at the Hib cup. Great day. See you all @UKParachuting for the boogie starting tomorrow,1
2.64E+17,"If you still don't want to listen, wait until Monday on iTunes at 5pm (GMT) you can listen all of the TMH songs.",0
2.64E+17,"2: Sun Records, the birthplace of rock, launch pad to careers of Elvis, Cash, Lewis and other early rock gods",0
2.64E+17,That game will be on Sun night at 9 Eastern in LA and for Vancouver it's http://t.co/MXxHM3IP. #SEAvRSL tomorrow night at 10. #MLSPlayoffs,0
2.64E+17,@aBSTRVCT42 naaa i wrote on my ipod and im too lazy to convert it to my computer lol im recording it tomorrow,-1
2.64E+17,Drake & the weeknd all day tomorrow.,0
2.63E+17,"I may not be the biggest, but im the realist -Yo Gotti",0
2.60E+17,"@mandy1258  Marky says the rumour is that MeatLoaf is going into CBB in January, hope he's right lol he'll be hilarious xxxx",0
2.64E+17,Iowa State has the chance to affect the National Championship game for the second year in a row this Saturday http://t.co/xMd70TJK,0
2.63E+17,"On the blog: Tues Meme ""Like This, Try This"" via http://t.co/YPB4v29s featuring Pretty Little Liars, Unearthly & Sabrina the Teenage Witch",0
2.42E+17,@kcondetoffees - All about opinions but Osman only played 45 mins on Wed too. Coleman not as good defensively as Hib or Nev.,-1
2.63E+17,The #Bullshifter: Saw my father march with Martin Luther King http://t.co/eg74P92c then: did not see it w/ my own eyes. http://t.co/82uEWO46,0
2.64E+17,"@uliwitness And Christmas, good luck changing it! Other federal holidays include: Martin Luther King, Jr Day in January",1
2.64E+17,Since everybody telling me I can't be a urban model+walk the run ways in Paris! Then imma be the 1st to do it and prove em wrong,0
2.64E+17,Alex Smith earned his 1st career NFC Offensive Player of the Week honor after completing 18-of-19 passes >I can still taste the #bitterness,1
2.61E+17,"Over the last few months, I've really gotten to get a better knowledge of Mitt Romney. He may not be Rick Santorum, but he still has my vote",1
2.64E+17,Is Tim Tebow Dating Camilla Belle?: Everyone is interested in Tim Tebow. Some people may not like him but you ha... http://t.co/8hWOQ8uL,1
2.64E+17,Nigeria beach soccer team have booked a place in the last four of a Dubai invitational tournament after they beat Japan 6-5 on Thursday.,0
2.64E+17,I have one awesome boyfriend who Sat and watched jersey shore with me just to make me happy :),1
2.64E+17,Steelers will travel to New York on Sunday for Giants game: The Pittsburgh Steelers face the New York Giants on ... http://t.co/sbs9Ff8r,0
2.58E+17,I wanna go see sinister Friday yo.. Ain't been to the movies in a good min.. I  went by myself to see Red Tails..,0
2.64E+17,Should I go to the MLK game tomorrow ?,0
2.64E+17,"@madgarden @rocketcatgames I'll see if there's any consistency with it tomorrow. Might be my iPod (4th gen), who knows.",0
2.64E+17,"@katelyntarver its midnight here in brazil so happy 23rd birthday, hope you enjoy your day and never stop being this amazing girl you are <3",1
2.64E+17,@JordynNoMichael Thnks for the FB! Special #PROMO: Buy Three Bundles & get 4th on us! Send FIVE customers to receive free affiliate bundles!,1
2.58E+17,"@13RedKysses in the words of Dr. King, ""I may not get there with you, but I want you to know we as a people will get there""",1
2.64E+17,@jakeowen can't wait to see you Saturday! Texas is ready for you :),1
2.64E+17,Tomorrow I have Zumba but I'm not really feeling it,-1
2.61E+17,Its Thursday and u know what that means! Greys Anatomy!! And I've heard that @JessicaCapshaw is brilliant tonight which is even better!!,1
2.51E+17,@nigelkersten huntsman's are regulars here. And yesterday we had a blue tongue in the house to get out of the sun for a bit :),1
2.64E+17,http://t.co/deva3exP Miles Presser Tidbits: Les Miles met with the media Wednesday evening to give the latest pr... http://t.co/x3q5Y0b4,0
2.32E+17,"Holy C0W just in time for Halloween we got THE POSSESSION Aug 30, & #PA4 Oct 19 i hope to God that'll be better than DEVIL INSIDE!",1
2.46E+17,"#CurrentEvents Poor Aaron Barr, he learned about Anonymous the hard way.  Tomorrow we look at PIPA, SOPA, and ACTA.",0
2.64E+17,@Wheres_myMOJO stfu wit them excuses...Clippers gonna beat the hell outta the Lakers tomorrow,-1
2.64E+17,Hawks game tomorrow... I'm fuckin wit it,1
2.59E+17,Best part of friendship with @rumorhasit16: Thursday convos are shut down in time for 30 Rock.,1
2.62E+17,Chris Jericho brings his hard rockin outfit @FOZZYROCK to the Mod Club Monday!,0
2.64E+17,@elainea will do! Nope Tuesday or Wed. Going to BR Saturday. NOLA sun - tues. going to the Saints game on Monday night!!!!!! :),0
2.63E+17,daniel radcliffe was sooo attractive in the 3rd and 5th films omg im in love,1
2.63E+17,Come scoop meRT @_BoatsnHoes: I gotta go shopping tomorrow! I keep putin it off. Ima fuck around &amp; ain't gone have shit to wear to Gotti,-1
2.62E+17,I open pandora and Etta James is playing! Way to start the day off right! #motown #music #friday,1
2.62E+17,Guess Dani will play with u guys tomorrow..somebody tell @BricksDF that there is NO WAY IN HELL..Louisville is going to the ORANGE BOWL tho,-1
2.64E+17,Gossip Girl was pulled on Monday because of Hurricane Sandy... I hate you bitch.,-1
2.63E+17,"Franklin Cty GOP plans to hold Eisenhower Day dinner tonight, although keynote speaker, former U.S. Sen. Rick Santorum, may not attend.",0
2.64E+17,@NNosek83 You want someone to fix your Xbox? What's wrong with it? Let us know more and we may be able to help! ^LB,0
2.59E+17,We'll have a live webcast available for the Jon Huntsman event tomorrow at 10AM. Tune in if you can't make it! http://t.co/Gp8em82O,0
2.64E+17,Appeals Court Hears Challenge to Florida Drug Testing Law: Arguments were heard in the 11th Circuit Court of App... http://t.co/7ryD6XeF,0
2.64E+17,The XFactorUSA result's show will be aired in the Philippines Tomorrow Night! @EmblemThree will definitely be in the top 12! Good night!,1
2.64E+17,@RobGronkowski  Its my 19th birthday and you're my favorite Pats player! Can i get a RT!?!,1
2.53E+17,"finally finished my first season on #FIFA13 signed KAKA and Jordan Rhodes and finished 2nd in the league, champo lge football im Aston Villa",0
2.61E+17,"@sanamalek1934 Same here, lol! Hey, atleast we can look forward to theri performance on the 27th at People's Choice Awards!",1
2.64E+17,"I kicked off Type 1 Diabetes Awareness Day with a high blood sugar thanks to too many chocolates last night. Well, there's always tomorrow.",-1
2.64E+17,Listen to ABC RN Weekend Arts tomorrow just after the 2pm to hear 'Swedish For Argument' artist Emma White & curator Holly Williams..,0
2.64E+17,Nice day in Tucson again. http://t.co/MbdI6IBq,1
2.61E+17,White Collar returns with new episodes in January...happy camper tweet.,1
2.62E+17,"I HAVE A DREAM poster promoting an April 4, 1968 appearance by Dr. Martin Luther King at the South http://t.co/eIZv3KgR",0
2.64E+17,We are on our way to @RagleyHall to start setting up ready for Saturday Bonfire & Fireworks.A great #fireworks display Are you going?,1
2.64E+17,@tikahuna My folks are up - off to Liverpool. You going to Beacon on Sat to race?,0
2.64E+17,It's been in the 50-60s all week. This weekend its gone be back in the 70s then on Monday its droppin back down to the 50s. fuck ATL weather,-1
2.64E+17,End of the 2nd. 3-1. Jason for all 3. Keep it up boys!,1
2.64E+17,Can't even sleep.. All I can think about is how fucked Jordan is going to be when I just don't answer my phone tomorrow. Haha sucks to suck,-1
2.63E+17,"@garrettmaine Garrett, you are awesome and it was so cool talking to you tonight! David Bowie forever \m/ See you tomorrow, hombre.",1
2.64E+17,"Who had two thumbs and is the happiest girl in the world because she might get Greys Anatomy season 4 tomorrow? Oh yeah, thats me! ;)",1
2.62E+17,Just don't understand TOB thought he would come out and est. some running game in the 2nd half than go play action On an aggressive UNC,-1
2.63E+17,"@BrianMFloyd So disappointing. On a lighter note, get excited for BAJ tomorrow. I'm editing now and it relates to Jordan Jefferson",1
2.58E+17,What if: Dr. King passed up a march?? Malcolm X took a day off?? God took a personal day?? Great people take #NoDaysOff. Where do you fall??,1
2.62E+17,Opportunity Sat II:A Wolverine W puts us in the Orange Bowl. I hope the staff brings a right attitude so the boys can play loose and fast!,1
2.59E+17,"Speaking of Chris Jericho, it is Wednesday today is it not? Time for some catching up on wrestling.",0
2.64E+17,#WEB YouTube improves upload process with optional notifications and new tags editor: Google on Thur... http://t.co/28oxsfRb #TOPSTORIES,0
2.64E+17,"Gonna change my Tumblr theme. I hope I can finish it later so that tomorrow, I can practice my performance on English monologue. :)",1
2.64E+17,I'm so jealous of everyone at the Justin Bieber Concert. No worries tho. Ill be seeing Maroon 5 in march. @haleyhjerpe #roadtrippin,0
2.64E+17,"Jim Harbaugh, Alex Smith Drive Giants World Series Parade Cars: Earlier Wednesday we told you that Jim Harbaugh ... http://t.co/TeUUihvV",0
2.64E+17,"#Trending: Tim Tebow is now dating cave woman from 10,000 BC. 1st date question: ""What was it like in a time before Jesus?""  #Tebowmania",0
